Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,970331,-,-,-,33.77,-84.38,-5,290,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,16,30,50,638,180,-9.9,0.1,0.9,48.87,-0.5,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,17,30,15,166,20,-8,0.1,0.9,65.89,-2.5,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,18,30,0,0,0,-8.8,0.1,0.9,62.7,-2.7,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,19,30,0,0,0,-8.8,0.1,0.9,64.34,-3,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,20,30,0,0,0,-8.7,0.1,1,66.35,-3.3,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,21,30,0,0,0,-8.6,0.1,1,68.2,-3.6,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,22,30,0,0,0,-8.5,0.1,1.1,71.11,-4,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,23,30,0,0,0,-8.2,0.1,1.2,74.51,-4.4,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,0,30,0,0,0,-8,0.1,1.3,78.76,-4.9,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,1,30,0,0,0,-7.9,0.1,1.2,84.12,-5.6,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,2,30,0,0,0,-7.9,0.1,1.2,87.98,-6.2,982,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,3,30,0,0,0,-8,0.1,1.2,90.43,-6.7,982,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,4,30,0,0,0,-8.2,0.1,1.3,91.78,-7.1,982,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,5,30,0,0,0,-8.4,0.1,1.3,92.55,-7.4,982,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,6,30,0,0,0,-8.6,0.1,1.4,93.71,-7.8,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,7,30,0,0,0,-9.1,0.1,1.8,88.24,-7.5,983,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,8,30,35,612,117,-10,0.1,2.5,74.73,-6.2,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,9,30,49,846,302,-12.1,0.1,2.9,55.26,-4.5,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,10,30,58,943,462,-13.5,0.1,3.1,43.85,-2.9,985,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,11,30,62,988,571,-14.2,0.1,3.2,37.52,-1.5,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,12,30,63,1005,618,-14.4,0.1,3.2,34.31,-0.6,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,13,30,62,999,598,-14.6,0.1,3.2,32.74,-0.1,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,14,30,60,967,515,-14.6,0.1,3.1,32.93,-0.2,984,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,15,30,54,896,375,-14.5,0.1,2.9,34.6,-0.8,985,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,16,30,43,741,196,-14.4,0.1,2.4,38.28,-2.1,986,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,17,30,16,224,23,-14.1,0.1,2,44.04,-3.6,986,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,18,30,0,0,0,-13.6,0.1,1.8,48.07,-4.2,987,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,19,30,0,0,0,-13.3,0.1,1.5,54.94,-5.7,988,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,20,30,0,0,0,-13,0.1,1.2,60.45,-6.6,989,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,21,30,0,0,0,-12.7,0.1,1.1,66.15,-7.5,989,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,22,30,0,0,0,-12.7,0.1,0.9,70.29,-8.2,989,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,4,23,30,0,0,0,-12.7,0.1,0.9,72.84,-8.7,990,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,0,30,0,0,0,-12.8,0.1,0.9,74.66,-9.1,990,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,1,30,0,0,0,-12.9,0.1,0.8,75.91,-9.4,990,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,2,30,0,0,0,-12.9,0.1,0.8,77.19,-9.7,990,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,3,30,0,0,0,-13,0.1,0.7,78.03,-9.9,990,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,4,30,0,0,0,-13.1,0.1,0.7,78.89,-10.1,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,5,30,0,0,0,-13.2,0.1,0.7,79.45,-10.3,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,6,30,0,0,0,-13.3,0.1,0.7,79.32,-10.4,992,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,7,30,0,0,0,-13.4,0.1,1,74.36,-9.7,992,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,8,30,36,553,110,-13.8,0.1,1.4,61.9,-7.8,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,9,30,53,798,291,-15.7,0.1,1.6,43.59,-5.2,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,10,30,61,900,447,-16,0.1,1.8,35.18,-2.7,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,11,30,66,945,554,-14.8,0.1,2,33.41,-0.6,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,12,30,70,958,600,-13.3,0.1,2.2,33.45,1,992,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,13,30,72,945,581,-12.4,0.1,2.3,33.86,1.9,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,14,30,70,907,499,-11.7,0.1,2.3,35.36,2.1,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
