cvRMSE Value
5.819982353565776,5.819982353565776,5.282030350359852,5.282030350359852,5.276927174388413,5.236482119017378,4.830653603598958,4.830653603598958,4.830653603598958,4.830653603598958,4.830653603598958,4.830653603598958,4.830653603598958,4.830653603598958,4.763389866784622,4.763389866784622,4.739301239653157,4.739301239653157,4.739301239653157,4.739301239653157,4.711070217482717,4.711070217482717,4.711070217482717,4.711070217482717,4.70601257170151,4.670252085551892,4.635521842296569,4.635250113479479,4.635250113479479,4.635250113479479,4.635250113479479,4.635250113479479,4.6327890668852065,4.5808060343466845,4.5808060343466845,4.5808060343466845,4.542292468153967,4.542292468153967,4.42329071747124,4.423060744201492,4.423060744201492,4.423060744201492,4.423060744201492,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.3170784688033255,4.2960397283432314,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674,4.262824576943674

best chromosome in each generation
Heating COP,Cooling COP,Building air leakage level,Occupancy,Appliance,Lighting,Opaque1 Uvalue,Window1 Uvalue,14,16
0.7975428786283479,4.395688175090527,1.7755596145930028,49.96050704577656,12.721357881421092,9.363686993646288,0.46807146097489655,0.31951398821324595,0.3937606767575911,0.4626374599590244
0.7975428786283479,4.395688175090527,1.7755596145930028,49.96050704577656,12.721357881421092,9.363686993646288,0.46807146097489655,0.31951398821324595,0.3937606767575911,0.4626374599590244
0.7551216427752928,4.852823346223234,1.7755596145930028,49.96050704577656,12.721357881421092,9.363686993646288,0.46807146097489655,0.31951398821324595,0.3937606767575911,0.4626374599590244
0.7551216427752928,4.852823346223234,1.7755596145930028,49.96050704577656,12.721357881421092,9.363686993646288,0.46807146097489655,0.31951398821324595,0.3937606767575911,0.4626374599590244
0.7551216427752928,4.870934851396131,1.7755596145930028,49.96050704577656,13.251790080738248,9.363686993646288,0.46807146097489655,0.22362667559937496,0.3937606767575911,0.4274465494972126
0.7551216427752928,4.870934851396131,1.7755596145930028,49.96050704577656,13.251790080738248,9.363686993646288,0.46807146097489655,0.2902933272179865,0.3937606767575911,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
0.7551216427752928,4.59911341867473,2.239381263072768,48.0228130462365,13.094606173969602,9.403784562608507,0.29490515634893477,0.22071474562447418,0.28231424508037983,0.4626374599590244
